,loss,accuracy,val_loss,val_accuracy
0,1.605677604675293,0.4234183728694916,1.3027637004852295,0.5344898104667664
1,1.2138780355453491,0.5713010430335999,1.1739674806594849,0.5830612182617188
2,1.1013108491897583,0.6087244749069214,1.01665461063385,0.6438775658607483
3,1.0181607007980347,0.6377806067466736,1.012636661529541,0.6420407891273499
4,0.9777622818946838,0.650969386100769,0.9477258920669556,0.6666326522827148
5,0.9341871738433838,0.6669387817382812,0.9188759326934814,0.6736734509468079
6,0.8994223475456238,0.6808673739433289,0.9416540861129761,0.6607142686843872
7,0.8614036440849304,0.6954081654548645,0.8939969539642334,0.6808163523674011
8,0.8361594080924988,0.7034693956375122,0.9198558926582336,0.6665306091308594
9,0.8037292957305908,0.714872419834137,0.8742168545722961,0.6869387626647949
10,0.7839545011520386,0.7204591631889343,0.8896356821060181,0.6813265085220337
11,0.7591232061386108,0.7293112277984619,0.8806284666061401,0.6869387626647949
12,0.7357553839683533,0.7360203862190247,0.8902442455291748,0.6893877387046814
13,0.7135261297225952,0.7443112134933472,0.8839234113693237,0.6876530647277832
